"x","y","ind"
241248.491427094,-1814908.47031798,12073
250408.273067757,-1814908.47031798,12074
259568.05470842,-1814908.47031798,12075
268727.836349083,-1814908.47031798,12076
277887.617989746,-1814908.47031798,12077
287047.399630409,-1814908.47031798,12078
296207.181271072,-1814908.47031798,12079
305366.962911735,-1814908.47031798,12080
314526.744552398,-1814908.47031798,12081
323686.526193061,-1814908.47031798,12082
332846.307833724,-1814908.47031798,12083
342006.089474387,-1814908.47031798,12084
351165.87111505,-1814908.47031798,12085
360325.652755713,-1814908.47031798,12086
369485.434396376,-1814908.47031798,12087
378645.216037039,-1814908.47031798,12088
387804.997677702,-1814908.47031798,12089
396964.779318364,-1814908.47031798,12090
406124.560959027,-1814908.47031798,12091
415284.34259969,-1814908.47031798,12092
424444.124240353,-1814908.47031798,12093
433603.905881016,-1814908.47031798,12094
442763.687521679,-1814908.47031798,12095
451923.469162342,-1814908.47031798,12096
461083.250803005,-1814908.47031798,12097
470243.032443668,-1814908.47031798,12098
479402.814084331,-1814908.47031798,12099
488562.595724994,-1814908.47031798,12100
497722.377365657,-1814908.47031798,12101
506882.15900632,-1814908.47031798,12102
516041.940646983,-1814908.47031798,12103
525201.722287646,-1814908.47031798,12104
534361.503928309,-1814908.47031798,12105
543521.285568972,-1814908.47031798,12106
552681.067209635,-1814908.47031798,12107
-308338.407012684,-1824068.25195864,12145
-299178.625372021,-1824068.25195864,12146
-290018.843731358,-1824068.25195864,12147
-280859.062090695,-1824068.25195864,12148
-271699.280450032,-1824068.25195864,12149
-262539.498809369,-1824068.25195864,12150
-253379.717168706,-1824068.25195864,12151
-244219.935528043,-1824068.25195864,12152
-235060.15388738,-1824068.25195864,12153
-225900.372246717,-1824068.25195864,12154
-216740.590606054,-1824068.25195864,12155
-207580.808965391,-1824068.25195864,12156
-198421.027324728,-1824068.25195864,12157
-189261.245684065,-1824068.25195864,12158
-180101.464043402,-1824068.25195864,12159
-170941.682402739,-1824068.25195864,12160
-161781.900762076,-1824068.25195864,12161
-152622.119121413,-1824068.25195864,12162
-143462.33748075,-1824068.25195864,12163
-134302.555840087,-1824068.25195864,12164
-125142.774199424,-1824068.25195864,12165
-115982.992558761,-1824068.25195864,12166
-106823.210918098,-1824068.25195864,12167
-97663.4292774354,-1824068.25195864,12168
-88503.6476367724,-1824068.25195864,12169
-79343.8659961095,-1824068.25195864,12170
-70184.0843554465,-1824068.25195864,12171
-61024.3027147836,-1824068.25195864,12172
-51864.5210741206,-1824068.25195864,12173
-42704.7394334576,-1824068.25195864,12174
-33544.9577927947,-1824068.25195864,12175
-24385.1761521317,-1824068.25195864,12176
-15225.3945114688,-1824068.25195864,12177
-6065.61287080578,-1824068.25195864,12178
3094.16876985715,-1824068.25195864,12179
12253.9504105201,-1824068.25195864,12180
21413.7320511831,-1824068.25195864,12181
30573.513691846,-1824068.25195864,12182
39733.295332509,-1824068.25195864,12183
48893.076973172,-1824068.25195864,12184
58052.8586138349,-1824068.25195864,12185
67212.6402544979,-1824068.25195864,12186
76372.4218951609,-1824068.25195864,12187
85532.2035358238,-1824068.25195864,12188
94691.9851764868,-1824068.25195864,12189
103851.76681715,-1824068.25195864,12190
113011.548457813,-1824068.25195864,12191
122171.330098476,-1824068.25195864,12192
131331.111739139,-1824068.25195864,12193
140490.893379802,-1824068.25195864,12194
149650.675020465,-1824068.25195864,12195
158810.456661128,-1824068.25195864,12196
167970.23830179,-1824068.25195864,12197
177130.019942453,-1824068.25195864,12198
186289.801583116,-1824068.25195864,12199
195449.583223779,-1824068.25195864,12200
204609.364864442,-1824068.25195864,12201
213769.146505105,-1824068.25195864,12202
222928.928145768,-1824068.25195864,12203
232088.709786431,-1824068.25195864,12204
241248.491427094,-1824068.25195864,12205
250408.273067757,-1824068.25195864,12206
259568.05470842,-1824068.25195864,12207
268727.836349083,-1824068.25195864,12208
277887.617989746,-1824068.25195864,12209
287047.399630409,-1824068.25195864,12210
296207.181271072,-1824068.25195864,12211
305366.962911735,-1824068.25195864,12212
314526.744552398,-1824068.25195864,12213
323686.526193061,-1824068.25195864,12214
332846.307833724,-1824068.25195864,12215
342006.089474387,-1824068.25195864,12216
351165.87111505,-1824068.25195864,12217
360325.652755713,-1824068.25195864,12218
369485.434396376,-1824068.25195864,12219
378645.216037039,-1824068.25195864,12220
387804.997677702,-1824068.25195864,12221
396964.779318364,-1824068.25195864,12222
406124.560959027,-1824068.25195864,12223
415284.34259969,-1824068.25195864,12224
424444.124240353,-1824068.25195864,12225
433603.905881016,-1824068.25195864,12226
442763.687521679,-1824068.25195864,12227
451923.469162342,-1824068.25195864,12228
461083.250803005,-1824068.25195864,12229
470243.032443668,-1824068.25195864,12230
479402.814084331,-1824068.25195864,12231
488562.595724994,-1824068.25195864,12232
497722.377365657,-1824068.25195864,12233
506882.15900632,-1824068.25195864,12234
516041.940646983,-1824068.25195864,12235
525201.722287646,-1824068.25195864,12236
534361.503928309,-1824068.25195864,12237
543521.285568972,-1824068.25195864,12238
552681.067209635,-1824068.25195864,12239
-308338.407012684,-1833228.0335993,12277
-299178.625372021,-1833228.0335993,12278
-290018.843731358,-1833228.0335993,12279
-280859.062090695,-1833228.0335993,12280
-271699.280450032,-1833228.0335993,12281
-262539.498809369,-1833228.0335993,12282
-253379.717168706,-1833228.0335993,12283
-244219.935528043,-1833228.0335993,12284
-235060.15388738,-1833228.0335993,12285
-225900.372246717,-1833228.0335993,12286
-216740.590606054,-1833228.0335993,12287
-207580.808965391,-1833228.0335993,12288
-198421.027324728,-1833228.0335993,12289
-189261.245684065,-1833228.0335993,12290
-180101.464043402,-1833228.0335993,12291
-170941.682402739,-1833228.0335993,12292
-161781.900762076,-1833228.0335993,12293
-152622.119121413,-1833228.0335993,12294
-143462.33748075,-1833228.0335993,12295
-134302.555840087,-1833228.0335993,12296
-125142.774199424,-1833228.0335993,12297
-115982.992558761,-1833228.0335993,12298
-106823.210918098,-1833228.0335993,12299
-97663.4292774354,-1833228.0335993,12300
-88503.6476367724,-1833228.0335993,12301
-79343.8659961095,-1833228.0335993,12302
-70184.0843554465,-1833228.0335993,12303
-61024.3027147836,-1833228.0335993,12304
-51864.5210741206,-1833228.0335993,12305
-42704.7394334576,-1833228.0335993,12306
-33544.9577927947,-1833228.0335993,12307
-24385.1761521317,-1833228.0335993,12308
-15225.3945114688,-1833228.0335993,12309
-6065.61287080578,-1833228.0335993,12310
3094.16876985715,-1833228.0335993,12311
12253.9504105201,-1833228.0335993,12312
21413.7320511831,-1833228.0335993,12313
30573.513691846,-1833228.0335993,12314
39733.295332509,-1833228.0335993,12315
48893.076973172,-1833228.0335993,12316
58052.8586138349,-1833228.0335993,12317
67212.6402544979,-1833228.0335993,12318
76372.4218951609,-1833228.0335993,12319
85532.2035358238,-1833228.0335993,12320
94691.9851764868,-1833228.0335993,12321
103851.76681715,-1833228.0335993,12322
113011.548457813,-1833228.0335993,12323
122171.330098476,-1833228.0335993,12324
131331.111739139,-1833228.0335993,12325
140490.893379802,-1833228.0335993,12326
149650.675020465,-1833228.0335993,12327
158810.456661128,-1833228.0335993,12328
167970.23830179,-1833228.0335993,12329
177130.019942453,-1833228.0335993,12330
186289.801583116,-1833228.0335993,12331
195449.583223779,-1833228.0335993,12332
204609.364864442,-1833228.0335993,12333
213769.146505105,-1833228.0335993,12334
222928.928145768,-1833228.0335993,12335
232088.709786431,-1833228.0335993,12336
241248.491427094,-1833228.0335993,12337
250408.273067757,-1833228.0335993,12338
259568.05470842,-1833228.0335993,12339
268727.836349083,-1833228.0335993,12340
277887.617989746,-1833228.0335993,12341
287047.399630409,-1833228.0335993,12342
296207.181271072,-1833228.0335993,12343
305366.962911735,-1833228.0335993,12344
314526.744552398,-1833228.0335993,12345
323686.526193061,-1833228.0335993,12346
332846.307833724,-1833228.0335993,12347
342006.089474387,-1833228.0335993,12348
351165.87111505,-1833228.0335993,12349
360325.652755713,-1833228.0335993,12350
369485.434396376,-1833228.0335993,12351
378645.216037039,-1833228.0335993,12352
387804.997677702,-1833228.0335993,12353
396964.779318364,-1833228.0335993,12354
406124.560959027,-1833228.0335993,12355
415284.34259969,-1833228.0335993,12356
424444.124240353,-1833228.0335993,12357
433603.905881016,-1833228.0335993,12358
442763.687521679,-1833228.0335993,12359
451923.469162342,-1833228.0335993,12360
461083.250803005,-1833228.0335993,12361
470243.032443668,-1833228.0335993,12362
479402.814084331,-1833228.0335993,12363
488562.595724994,-1833228.0335993,12364
497722.377365657,-1833228.0335993,12365
506882.15900632,-1833228.0335993,12366
516041.940646983,-1833228.0335993,12367
525201.722287646,-1833228.0335993,12368
534361.503928309,-1833228.0335993,12369
543521.285568972,-1833228.0335993,12370
552681.067209635,-1833228.0335993,12371
-308338.407012684,-1842387.81523997,12409
-299178.625372021,-1842387.81523997,12410
-290018.843731358,-1842387.81523997,12411
-280859.062090695,-1842387.81523997,12412
-271699.280450032,-1842387.81523997,12413
-262539.498809369,-1842387.81523997,12414
-253379.717168706,-1842387.81523997,12415
-244219.935528043,-1842387.81523997,12416
-235060.15388738,-1842387.81523997,12417
-225900.372246717,-1842387.81523997,12418
-216740.590606054,-1842387.81523997,12419
-207580.808965391,-1842387.81523997,12420
-198421.027324728,-1842387.81523997,12421
-189261.245684065,-1842387.81523997,12422
-180101.464043402,-1842387.81523997,12423
-170941.682402739,-1842387.81523997,12424
-161781.900762076,-1842387.81523997,12425
-152622.119121413,-1842387.81523997,12426
-143462.33748075,-1842387.81523997,12427
-134302.555840087,-1842387.81523997,12428
-125142.774199424,-1842387.81523997,12429
-115982.992558761,-1842387.81523997,12430
-106823.210918098,-1842387.81523997,12431
-97663.4292774354,-1842387.81523997,12432
-88503.6476367724,-1842387.81523997,12433
-79343.8659961095,-1842387.81523997,12434
-70184.0843554465,-1842387.81523997,12435
-61024.3027147836,-1842387.81523997,12436
-51864.5210741206,-1842387.81523997,12437
-42704.7394334576,-1842387.81523997,12438
-33544.9577927947,-1842387.81523997,12439
-24385.1761521317,-1842387.81523997,12440
-15225.3945114688,-1842387.81523997,12441
-6065.61287080578,-1842387.81523997,12442
3094.16876985715,-1842387.81523997,12443
12253.9504105201,-1842387.81523997,12444
21413.7320511831,-1842387.81523997,12445
30573.513691846,-1842387.81523997,12446
39733.295332509,-1842387.81523997,12447
48893.076973172,-1842387.81523997,12448
58052.8586138349,-1842387.81523997,12449
67212.6402544979,-1842387.81523997,12450
76372.4218951609,-1842387.81523997,12451
85532.2035358238,-1842387.81523997,12452
94691.9851764868,-1842387.81523997,12453
103851.76681715,-1842387.81523997,12454
113011.548457813,-1842387.81523997,12455
122171.330098476,-1842387.81523997,12456
131331.111739139,-1842387.81523997,12457
140490.893379802,-1842387.81523997,12458
149650.675020465,-1842387.81523997,12459
158810.456661128,-1842387.81523997,12460
167970.23830179,-1842387.81523997,12461
177130.019942453,-1842387.81523997,12462
186289.801583116,-1842387.81523997,12463
195449.583223779,-1842387.81523997,12464
204609.364864442,-1842387.81523997,12465
213769.146505105,-1842387.81523997,12466
222928.928145768,-1842387.81523997,12467
232088.709786431,-1842387.81523997,12468
241248.491427094,-1842387.81523997,12469
250408.273067757,-1842387.81523997,12470
259568.05470842,-1842387.81523997,12471
268727.836349083,-1842387.81523997,12472
277887.617989746,-1842387.81523997,12473
287047.399630409,-1842387.81523997,12474
296207.181271072,-1842387.81523997,12475
305366.962911735,-1842387.81523997,12476
314526.744552398,-1842387.81523997,12477
323686.526193061,-1842387.81523997,12478
332846.307833724,-1842387.81523997,12479
342006.089474387,-1842387.81523997,12480
351165.87111505,-1842387.81523997,12481
360325.652755713,-1842387.81523997,12482
369485.434396376,-1842387.81523997,12483
378645.216037039,-1842387.81523997,12484
387804.997677702,-1842387.81523997,12485
396964.779318364,-1842387.81523997,12486
406124.560959027,-1842387.81523997,12487
415284.34259969,-1842387.81523997,12488
424444.124240353,-1842387.81523997,12489
433603.905881016,-1842387.81523997,12490
442763.687521679,-1842387.81523997,12491
451923.469162342,-1842387.81523997,12492
461083.250803005,-1842387.81523997,12493
470243.032443668,-1842387.81523997,12494
479402.814084331,-1842387.81523997,12495
543521.285568972,-1842387.81523997,12502
552681.067209635,-1842387.81523997,12503
-308338.407012684,-1851547.59688063,12541
-299178.625372021,-1851547.59688063,12542
-290018.843731358,-1851547.59688063,12543
-280859.062090695,-1851547.59688063,12544
-271699.280450032,-1851547.59688063,12545
-262539.498809369,-1851547.59688063,12546
-253379.717168706,-1851547.59688063,12547
-244219.935528043,-1851547.59688063,12548
-235060.15388738,-1851547.59688063,12549
-225900.372246717,-1851547.59688063,12550
-216740.590606054,-1851547.59688063,12551
-207580.808965391,-1851547.59688063,12552
-198421.027324728,-1851547.59688063,12553
-189261.245684065,-1851547.59688063,12554
-180101.464043402,-1851547.59688063,12555
-170941.682402739,-1851547.59688063,12556
-161781.900762076,-1851547.59688063,12557
-152622.119121413,-1851547.59688063,12558
-143462.33748075,-1851547.59688063,12559
-134302.555840087,-1851547.59688063,12560
-125142.774199424,-1851547.59688063,12561
-115982.992558761,-1851547.59688063,12562
-106823.210918098,-1851547.59688063,12563
-97663.4292774354,-1851547.59688063,12564
-88503.6476367724,-1851547.59688063,12565
-79343.8659961095,-1851547.59688063,12566
-70184.0843554465,-1851547.59688063,12567
-61024.3027147836,-1851547.59688063,12568
-51864.5210741206,-1851547.59688063,12569
-42704.7394334576,-1851547.59688063,12570
-33544.9577927947,-1851547.59688063,12571
-24385.1761521317,-1851547.59688063,12572
-15225.3945114688,-1851547.59688063,12573
-6065.61287080578,-1851547.59688063,12574
3094.16876985715,-1851547.59688063,12575
12253.9504105201,-1851547.59688063,12576
21413.7320511831,-1851547.59688063,12577
30573.513691846,-1851547.59688063,12578
39733.295332509,-1851547.59688063,12579
48893.076973172,-1851547.59688063,12580
58052.8586138349,-1851547.59688063,12581
67212.6402544979,-1851547.59688063,12582
76372.4218951609,-1851547.59688063,12583
85532.2035358238,-1851547.59688063,12584
94691.9851764868,-1851547.59688063,12585
103851.76681715,-1851547.59688063,12586
113011.548457813,-1851547.59688063,12587
122171.330098476,-1851547.59688063,12588
131331.111739139,-1851547.59688063,12589
140490.893379802,-1851547.59688063,12590
149650.675020465,-1851547.59688063,12591
158810.456661128,-1851547.59688063,12592
167970.23830179,-1851547.59688063,12593
177130.019942453,-1851547.59688063,12594
186289.801583116,-1851547.59688063,12595
195449.583223779,-1851547.59688063,12596
204609.364864442,-1851547.59688063,12597
213769.146505105,-1851547.59688063,12598
222928.928145768,-1851547.59688063,12599
232088.709786431,-1851547.59688063,12600
241248.491427094,-1851547.59688063,12601
250408.273067757,-1851547.59688063,12602
259568.05470842,-1851547.59688063,12603
268727.836349083,-1851547.59688063,12604
277887.617989746,-1851547.59688063,12605
287047.399630409,-1851547.59688063,12606
296207.181271072,-1851547.59688063,12607
305366.962911735,-1851547.59688063,12608
314526.744552398,-1851547.59688063,12609
323686.526193061,-1851547.59688063,12610
332846.307833724,-1851547.59688063,12611
342006.089474387,-1851547.59688063,12612
351165.87111505,-1851547.59688063,12613
360325.652755713,-1851547.59688063,12614
369485.434396376,-1851547.59688063,12615
378645.216037039,-1851547.59688063,12616
387804.997677702,-1851547.59688063,12617
396964.779318364,-1851547.59688063,12618
406124.560959027,-1851547.59688063,12619
415284.34259969,-1851547.59688063,12620
424444.124240353,-1851547.59688063,12621
433603.905881016,-1851547.59688063,12622
442763.687521679,-1851547.59688063,12623
-308338.407012684,-1860707.37852129,12673
-299178.625372021,-1860707.37852129,12674
-290018.843731358,-1860707.37852129,12675
-280859.062090695,-1860707.37852129,12676
-271699.280450032,-1860707.37852129,12677
-262539.498809369,-1860707.37852129,12678
-253379.717168706,-1860707.37852129,12679
-244219.935528043,-1860707.37852129,12680
-235060.15388738,-1860707.37852129,12681
-225900.372246717,-1860707.37852129,12682
-216740.590606054,-1860707.37852129,12683
-207580.808965391,-1860707.37852129,12684
-198421.027324728,-1860707.37852129,12685
-189261.245684065,-1860707.37852129,12686
-180101.464043402,-1860707.37852129,12687
-170941.682402739,-1860707.37852129,12688
-161781.900762076,-1860707.37852129,12689
-152622.119121413,-1860707.37852129,12690
-143462.33748075,-1860707.37852129,12691
-134302.555840087,-1860707.37852129,12692
-125142.774199424,-1860707.37852129,12693
-115982.992558761,-1860707.37852129,12694
-106823.210918098,-1860707.37852129,12695
-97663.4292774354,-1860707.37852129,12696
-88503.6476367724,-1860707.37852129,12697
-79343.8659961095,-1860707.37852129,12698
-70184.0843554465,-1860707.37852129,12699
-61024.3027147836,-1860707.37852129,12700
-51864.5210741206,-1860707.37852129,12701
-42704.7394334576,-1860707.37852129,12702
-33544.9577927947,-1860707.37852129,12703
-24385.1761521317,-1860707.37852129,12704
-15225.3945114688,-1860707.37852129,12705
-6065.61287080578,-1860707.37852129,12706
3094.16876985715,-1860707.37852129,12707
12253.9504105201,-1860707.37852129,12708
21413.7320511831,-1860707.37852129,12709
30573.513691846,-1860707.37852129,12710
39733.295332509,-1860707.37852129,12711
48893.076973172,-1860707.37852129,12712
58052.8586138349,-1860707.37852129,12713
67212.6402544979,-1860707.37852129,12714
76372.4218951609,-1860707.37852129,12715
85532.2035358238,-1860707.37852129,12716
94691.9851764868,-1860707.37852129,12717
103851.76681715,-1860707.37852129,12718
113011.548457813,-1860707.37852129,12719
122171.330098476,-1860707.37852129,12720
131331.111739139,-1860707.37852129,12721
140490.893379802,-1860707.37852129,12722
149650.675020465,-1860707.37852129,12723
158810.456661128,-1860707.37852129,12724
167970.23830179,-1860707.37852129,12725
177130.019942453,-1860707.37852129,12726
186289.801583116,-1860707.37852129,12727
195449.583223779,-1860707.37852129,12728
204609.364864442,-1860707.37852129,12729
213769.146505105,-1860707.37852129,12730
222928.928145768,-1860707.37852129,12731
232088.709786431,-1860707.37852129,12732
241248.491427094,-1860707.37852129,12733
250408.273067757,-1860707.37852129,12734
259568.05470842,-1860707.37852129,12735
268727.836349083,-1860707.37852129,12736
277887.617989746,-1860707.37852129,12737
287047.399630409,-1860707.37852129,12738
296207.181271072,-1860707.37852129,12739
305366.962911735,-1860707.37852129,12740
314526.744552398,-1860707.37852129,12741
323686.526193061,-1860707.37852129,12742
332846.307833724,-1860707.37852129,12743
342006.089474387,-1860707.37852129,12744
351165.87111505,-1860707.37852129,12745
360325.652755713,-1860707.37852129,12746
369485.434396376,-1860707.37852129,12747
378645.216037039,-1860707.37852129,12748
387804.997677702,-1860707.37852129,12749
396964.779318364,-1860707.37852129,12750
406124.560959027,-1860707.37852129,12751
415284.34259969,-1860707.37852129,12752
424444.124240353,-1860707.37852129,12753
-308338.407012684,-1869867.16016196,12805
-299178.625372021,-1869867.16016196,12806
-290018.843731358,-1869867.16016196,12807
-280859.062090695,-1869867.16016196,12808
-271699.280450032,-1869867.16016196,12809
-262539.498809369,-1869867.16016196,12810
-253379.717168706,-1869867.16016196,12811
-244219.935528043,-1869867.16016196,12812
-235060.15388738,-1869867.16016196,12813
-225900.372246717,-1869867.16016196,12814
-216740.590606054,-1869867.16016196,12815
-207580.808965391,-1869867.16016196,12816
-198421.027324728,-1869867.16016196,12817
-189261.245684065,-1869867.16016196,12818
-180101.464043402,-1869867.16016196,12819
-170941.682402739,-1869867.16016196,12820
-161781.900762076,-1869867.16016196,12821
-152622.119121413,-1869867.16016196,12822
-143462.33748075,-1869867.16016196,12823
-134302.555840087,-1869867.16016196,12824
-125142.774199424,-1869867.16016196,12825
-115982.992558761,-1869867.16016196,12826
-106823.210918098,-1869867.16016196,12827
-97663.4292774354,-1869867.16016196,12828
-88503.6476367724,-1869867.16016196,12829
-79343.8659961095,-1869867.16016196,12830
-70184.0843554465,-1869867.16016196,12831
-61024.3027147836,-1869867.16016196,12832
-51864.5210741206,-1869867.16016196,12833
-42704.7394334576,-1869867.16016196,12834
-33544.9577927947,-1869867.16016196,12835
-24385.1761521317,-1869867.16016196,12836
-15225.3945114688,-1869867.16016196,12837
-6065.61287080578,-1869867.16016196,12838
3094.16876985715,-1869867.16016196,12839
12253.9504105201,-1869867.16016196,12840
21413.7320511831,-1869867.16016196,12841
30573.513691846,-1869867.16016196,12842
39733.295332509,-1869867.16016196,12843
48893.076973172,-1869867.16016196,12844
58052.8586138349,-1869867.16016196,12845
67212.6402544979,-1869867.16016196,12846
76372.4218951609,-1869867.16016196,12847
85532.2035358238,-1869867.16016196,12848
94691.9851764868,-1869867.16016196,12849
103851.76681715,-1869867.16016196,12850
113011.548457813,-1869867.16016196,12851
122171.330098476,-1869867.16016196,12852
131331.111739139,-1869867.16016196,12853
140490.893379802,-1869867.16016196,12854
149650.675020465,-1869867.16016196,12855
158810.456661128,-1869867.16016196,12856
167970.23830179,-1869867.16016196,12857
177130.019942453,-1869867.16016196,12858
186289.801583116,-1869867.16016196,12859
195449.583223779,-1869867.16016196,12860
204609.364864442,-1869867.16016196,12861
213769.146505105,-1869867.16016196,12862
222928.928145768,-1869867.16016196,12863
232088.709786431,-1869867.16016196,12864
241248.491427094,-1869867.16016196,12865
250408.273067757,-1869867.16016196,12866
259568.05470842,-1869867.16016196,12867
268727.836349083,-1869867.16016196,12868
277887.617989746,-1869867.16016196,12869
287047.399630409,-1869867.16016196,12870
296207.181271072,-1869867.16016196,12871
305366.962911735,-1869867.16016196,12872
314526.744552398,-1869867.16016196,12873
323686.526193061,-1869867.16016196,12874
332846.307833724,-1869867.16016196,12875
342006.089474387,-1869867.16016196,12876
351165.87111505,-1869867.16016196,12877
360325.652755713,-1869867.16016196,12878
369485.434396376,-1869867.16016196,12879
378645.216037039,-1869867.16016196,12880
387804.997677702,-1869867.16016196,12881
396964.779318364,-1869867.16016196,12882
406124.560959027,-1869867.16016196,12883
415284.34259969,-1869867.16016196,12884
-308338.407012684,-1879026.94180262,12937
-299178.625372021,-1879026.94180262,12938
-290018.843731358,-1879026.94180262,12939
-280859.062090695,-1879026.94180262,12940
-271699.280450032,-1879026.94180262,12941
-262539.498809369,-1879026.94180262,12942
-253379.717168706,-1879026.94180262,12943
-244219.935528043,-1879026.94180262,12944
-235060.15388738,-1879026.94180262,12945
-225900.372246717,-1879026.94180262,12946
-216740.590606054,-1879026.94180262,12947
-207580.808965391,-1879026.94180262,12948
-198421.027324728,-1879026.94180262,12949
-189261.245684065,-1879026.94180262,12950
-180101.464043402,-1879026.94180262,12951
-170941.682402739,-1879026.94180262,12952
-161781.900762076,-1879026.94180262,12953
-152622.119121413,-1879026.94180262,12954
-143462.33748075,-1879026.94180262,12955
-134302.555840087,-1879026.94180262,12956
-125142.774199424,-1879026.94180262,12957
-115982.992558761,-1879026.94180262,12958
-106823.210918098,-1879026.94180262,12959
-97663.4292774354,-1879026.94180262,12960
-88503.6476367724,-1879026.94180262,12961
-79343.8659961095,-1879026.94180262,12962
-70184.0843554465,-1879026.94180262,12963
-61024.3027147836,-1879026.94180262,12964
-51864.5210741206,-1879026.94180262,12965
-42704.7394334576,-1879026.94180262,12966
-33544.9577927947,-1879026.94180262,12967
-24385.1761521317,-1879026.94180262,12968
-15225.3945114688,-1879026.94180262,12969
-6065.61287080578,-1879026.94180262,12970
3094.16876985715,-1879026.94180262,12971
12253.9504105201,-1879026.94180262,12972
21413.7320511831,-1879026.94180262,12973
30573.513691846,-1879026.94180262,12974
39733.295332509,-1879026.94180262,12975
48893.076973172,-1879026.94180262,12976
58052.8586138349,-1879026.94180262,12977
67212.6402544979,-1879026.94180262,12978
76372.4218951609,-1879026.94180262,12979
85532.2035358238,-1879026.94180262,12980
94691.9851764868,-1879026.94180262,12981
103851.76681715,-1879026.94180262,12982
113011.548457813,-1879026.94180262,12983
122171.330098476,-1879026.94180262,12984
131331.111739139,-1879026.94180262,12985
140490.893379802,-1879026.94180262,12986
149650.675020465,-1879026.94180262,12987
158810.456661128,-1879026.94180262,12988
167970.23830179,-1879026.94180262,12989
177130.019942453,-1879026.94180262,12990
186289.801583116,-1879026.94180262,12991
195449.583223779,-1879026.94180262,12992
204609.364864442,-1879026.94180262,12993
213769.146505105,-1879026.94180262,12994
222928.928145768,-1879026.94180262,12995
232088.709786431,-1879026.94180262,12996
241248.491427094,-1879026.94180262,12997
250408.273067757,-1879026.94180262,12998
259568.05470842,-1879026.94180262,12999
268727.836349083,-1879026.94180262,13000
277887.617989746,-1879026.94180262,13001
287047.399630409,-1879026.94180262,13002
296207.181271072,-1879026.94180262,13003
305366.962911735,-1879026.94180262,13004
314526.744552398,-1879026.94180262,13005
323686.526193061,-1879026.94180262,13006
332846.307833724,-1879026.94180262,13007
342006.089474387,-1879026.94180262,13008
351165.87111505,-1879026.94180262,13009
360325.652755713,-1879026.94180262,13010
369485.434396376,-1879026.94180262,13011
378645.216037039,-1879026.94180262,13012
387804.997677702,-1879026.94180262,13013
396964.779318364,-1879026.94180262,13014
406124.560959027,-1879026.94180262,13015
-308338.407012684,-1888186.72344328,13069
-299178.625372021,-1888186.72344328,13070
-290018.843731358,-1888186.72344328,13071
-280859.062090695,-1888186.72344328,13072
-271699.280450032,-1888186.72344328,13073
-262539.498809369,-1888186.72344328,13074
-253379.717168706,-1888186.72344328,13075
-244219.935528043,-1888186.72344328,13076
-235060.15388738,-1888186.72344328,13077
-225900.372246717,-1888186.72344328,13078
-216740.590606054,-1888186.72344328,13079
-207580.808965391,-1888186.72344328,13080
-198421.027324728,-1888186.72344328,13081
-189261.245684065,-1888186.72344328,13082
-180101.464043402,-1888186.72344328,13083
-170941.682402739,-1888186.72344328,13084
-161781.900762076,-1888186.72344328,13085
-152622.119121413,-1888186.72344328,13086
-143462.33748075,-1888186.72344328,13087
-134302.555840087,-1888186.72344328,13088
-125142.774199424,-1888186.72344328,13089
-115982.992558761,-1888186.72344328,13090
-106823.210918098,-1888186.72344328,13091
-97663.4292774354,-1888186.72344328,13092
-88503.6476367724,-1888186.72344328,13093
-79343.8659961095,-1888186.72344328,13094
-70184.0843554465,-1888186.72344328,13095
-61024.3027147836,-1888186.72344328,13096
-51864.5210741206,-1888186.72344328,13097
-42704.7394334576,-1888186.72344328,13098
-33544.9577927947,-1888186.72344328,13099
-24385.1761521317,-1888186.72344328,13100
-15225.3945114688,-1888186.72344328,13101
-6065.61287080578,-1888186.72344328,13102
3094.16876985715,-1888186.72344328,13103
12253.9504105201,-1888186.72344328,13104
21413.7320511831,-1888186.72344328,13105
30573.513691846,-1888186.72344328,13106
39733.295332509,-1888186.72344328,13107
48893.076973172,-1888186.72344328,13108
58052.8586138349,-1888186.72344328,13109
67212.6402544979,-1888186.72344328,13110
76372.4218951609,-1888186.72344328,13111
85532.2035358238,-1888186.72344328,13112
94691.9851764868,-1888186.72344328,13113
103851.76681715,-1888186.72344328,13114
113011.548457813,-1888186.72344328,13115
122171.330098476,-1888186.72344328,13116
131331.111739139,-1888186.72344328,13117
140490.893379802,-1888186.72344328,13118
149650.675020465,-1888186.72344328,13119
158810.456661128,-1888186.72344328,13120
167970.23830179,-1888186.72344328,13121
177130.019942453,-1888186.72344328,13122
186289.801583116,-1888186.72344328,13123
195449.583223779,-1888186.72344328,13124
204609.364864442,-1888186.72344328,13125
213769.146505105,-1888186.72344328,13126
222928.928145768,-1888186.72344328,13127
232088.709786431,-1888186.72344328,13128
241248.491427094,-1888186.72344328,13129
250408.273067757,-1888186.72344328,13130
259568.05470842,-1888186.72344328,13131
268727.836349083,-1888186.72344328,13132
277887.617989746,-1888186.72344328,13133
287047.399630409,-1888186.72344328,13134
296207.181271072,-1888186.72344328,13135
305366.962911735,-1888186.72344328,13136
314526.744552398,-1888186.72344328,13137
323686.526193061,-1888186.72344328,13138
332846.307833724,-1888186.72344328,13139
342006.089474387,-1888186.72344328,13140
351165.87111505,-1888186.72344328,13141
360325.652755713,-1888186.72344328,13142
369485.434396376,-1888186.72344328,13143
378645.216037039,-1888186.72344328,13144
387804.997677702,-1888186.72344328,13145
